observation_id,outcome_scope,raw_outcome_scope,location,type,diagnosis,threshold_route,metric_alignment_status,reason,evidence,paper_id,sourceDataRow,metric,setting,metric_usability,evidence_grade,scope_alignment_status,adjudicated_outcome_scope,pair_review_status,source_title,time_loss_definition,exposure_method_status,reverse_exposure_supported,reverse_exposure_route,reverse_exposure_player_hours,reverse_exposure_evidence,model_eligibility,verified_injury_count,count_alignment_evidence,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,canonical_scope_basis,burden_numerator_hours_available,verified_days_lost,days_alignment_evidence,prefit_gate
787:burden:overall:injuryLocation_hip_burden,injuryLocation_hip,injuryLocation_hip,hip,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_hip,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_knee_burden,injuryLocation_knee,injuryLocation_knee,knee,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_knee,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_lower_leg_burden,injuryLocation_lower_leg,injuryLocation_lower_leg,lower leg,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_lower_leg,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_lower_limb_overall_burden,injuryLocation_lower_limb_overall,injuryLocation_lower_limb_overall,lower limb overall,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_lower_limb_overall,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_lumbosacral_burden,injuryLocation_lumbosacral,injuryLocation_lumbosacral,lumbosacral,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_lumbosacral,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_shoulder_burden,injuryLocation_shoulder,injuryLocation_shoulder,shoulder,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_shoulder,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_thigh_burden,injuryLocation_thigh,injuryLocation_thigh,thigh,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_thigh,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_thoracic_spine_burden,injuryLocation_thoracic_spine,injuryLocation_thoracic_spine,thoracic spine,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_thoracic_spine,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_trunk_overall_burden,injuryLocation_trunk_overall,injuryLocation_trunk_overall,trunk overall,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_trunk_overall,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_upper_limb_overall_burden,injuryLocation_upper_limb_overall,injuryLocation_upper_limb_overall,upper limb overall,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_upper_limb_overall,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryLocation_wrist_burden,injuryLocation_wrist,injuryLocation_wrist,wrist,,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryLocation_wrist,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryTissueType_bone_burden,injuryTissueType_bone,injuryTissueType_bone,,bone,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryTissueType_bone,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryTissueType_bone_fracture_burden,injuryTissueType_bone_fracture,injuryTissueType_bone_fracture,,bone fracture,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryTissueType_bone_fracture,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
787:burden:overall:injuryTissueType_bone_stress_burden,injuryTissueType_bone_stress,injuryTissueType_bone_stress,,bone stress,,sensitivity,hold,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The detailed rate is retained, but the saved title/definition does not establish a time-loss numerator for this restricted outcome.",eligibility-audit-2026-09-12 adjudication-summary,S4629,787,burden,overall,none,saved source audit,hold_restricted_scope,restricted: injuryTissueType_bone_stress,not_matching_pair,Epidemiology of Sport Injury Among Korean Male Youth Soccer Players: A Prospective Cohort Study.,physical complaint (time-loss and medical attention),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
