source,reason,score,matched_area,matched_study_id,title,matched_title,doi,matched_doi
"PubMed","doi","100","within_second_search","","Factors Affecting Outcomes and Complications of Primary Anterior Cruciate Ligament Reconstruction: A Retrospective Study of 110 Patients.","Factors Affecting Outcomes and Complications of Primary Anterior Cruciate Ligament Reconstruction: A Retrospective Study of 110 Patients.","10.1177/23259671241279423","10.1177/23259671241279423"
"PubMed","doi","100","within_second_search","","Can We Predict Adductor Strain? A Predictive Analysis of a Major League Soccer (MLS) Cohort Spanning from 2019 to 2022.","Can We Predict Adductor Strain? A Predictive Analysis of a Major League Soccer (MLS) Cohort Spanning from 2019 to 2022.","10.3390/jfmk11010108","10.3390/jfmk11010108"
"PubMed","doi","100","within_second_search","","Exploring the effects of combined Nordic and reverse Nordic hamstring exercises on physical fitness in prepubertal male soccer players.","Exploring the effects of combined Nordic and reverse Nordic hamstring exercises on physical fitness in prepubertal male soccer players.","10.3389/fspor.2026.1717594","10.3389/fspor.2026.1717594"
"PubMed","doi","100","within_second_search","","Training Load, Mileage, and Perceived Exertion as a Predictive Model of Injury and Illness in Women's Soccer.","Training Load, Mileage, and Perceived Exertion as a Predictive Model of Injury and Illness in Women's Soccer.","10.3390/sports13110411","10.3390/sports13110411"
"PubMed","doi","100","within_second_search","","Kinetic analysis of change of direction simulating a defensive action in soccer players with and without acute fatigue.","Kinetic analysis of change of direction simulating a defensive action in soccer players with and without acute fatigue.","10.1016/j.heliyon.2024.e40213","10.1016/j.heliyon.2024.e40213"
"PubMed","doi","100","within_second_search","","Neuromuscular Rehabilitation of the Brachioradialis Muscle after Distal Radius Fracture in Two Professional Soccer Players Using Electromyographic Biofeedback.","Neuromuscular Rehabilitation of the Brachioradialis Muscle after Distal Radius Fracture in Two Professional Soccer Players Using Electromyographic Biofeedback.","10.3390/muscles3010003","10.3390/muscles3010003"
"PubMed","doi","100","within_second_search","","Nonsurgical Management of Adductor-related groin pain with Ultrasound-Guided Platelet-Rich Plasma Injection and Physical Therapy in a Competitive Soccer Player: A Case Report.","Nonsurgical Management of Adductor-related groin pain with Ultrasound-Guided Platelet-Rich Plasma Injection and Physical Therapy in a Competitive Soccer Player: A Case Report.","10.26603/001c.120209","10.26603/001c.120209"
"PubMed","doi","100","within_second_search","","More injury stoppage time in women compared to men in elite level football tournaments: Retrospective comparison of match injuries in 2018 FIFA Men's World Cup and 2019 FIFA Women's World Cup.","More injury stoppage time in women compared to men in elite level football tournaments: Retrospective comparison of match injuries in 2018 FIFA Men's World Cup and 2019 FIFA Women's World Cup.","10.5114/biolsport.2025.139854","10.5114/biolsport.2025.139854"
"PubMed","doi","100","within_second_search","","The Incidence of Sport-Related Anterior Cruciate Ligament Injuries: An Overview of Systematic Reviews Including 51 Meta-Analyses.","The Incidence of Sport-Related Anterior Cruciate Ligament Injuries: An Overview of Systematic Reviews Including 51 Meta-Analyses.","10.3390/jfmk10020174","10.3390/jfmk10020174"
"PubMed","doi","100","within_second_search","","External training load and performance recovery after small-sided games in soccer: Insights for return-to-play management.","External training load and performance recovery after small-sided games in soccer: Insights for return-to-play management.","10.3934/publichealth.2024016","10.3934/publichealth.2024016"
"PubMed","doi","100","within_second_search","","Sleep disturbance and brain health in professional association footballers.","Sleep disturbance and brain health in professional association footballers.","10.3389/fspor.2025.1713730","10.3389/fspor.2025.1713730"
"PubMed","doi","100","within_second_search","","Achilles Tendon Pain in Male Professional Football Players - A Prospective Five-Season Study of 88 Injuries from the UEFA Elite Club Injury Study.","Achilles Tendon Pain in Male Professional Football Players - A Prospective Five-Season Study of 88 Injuries from the UEFA Elite Club Injury Study.","10.2147/oajsm.s493843","10.2147/oajsm.s493843"
"PubMed","doi","100","within_second_search","","Impact of Four-Match Congestion on the Well-Being of Under-16 Male Soccer Players.","Impact of Four-Match Congestion on the Well-Being of Under-16 Male Soccer Players.","10.3390/sports13070209","10.3390/sports13070209"
"PubMed","doi","100","within_second_search","","Association Between Total Genotype Score and Muscle Injuries in Top-Level Football Players: a Pilot Study.","Association Between Total Genotype Score and Muscle Injuries in Top-Level Football Players: a Pilot Study.","10.1186/s40798-024-00682-z","10.1186/s40798-024-00682-z"
"PubMed","doi","100","within_second_search","","Therapeutic Effects of Capacitive and Resistive Monopolar Radiofrequency on Muscle Stiffness and Local Hemodynamics of the Rectus Femoris: A Randomized Crossover Study of Female University Soccer Players.","Therapeutic Effects of Capacitive and Resistive Monopolar Radiofrequency on Muscle Stiffness and Local Hemodynamics of the Rectus Femoris: A Randomized Crossover Study of Female University Soccer Players.","10.26603/001c.160166","10.26603/001c.160166"
"PubMed","doi","100","within_second_search","","Implementation and utility of an online psychological assessment tool in youth soccer players: a one-year longitudinal study.","Implementation and utility of an online psychological assessment tool in youth soccer players: a one-year longitudinal study.","10.3389/fspor.2026.1733902","10.3389/fspor.2026.1733902"
"PubMed","doi","100","within_second_search","","Comparative effects of 9-month in-season resistance training with a novel periodization approach (integral periodization) vs. a traditional approach on high-intensity actions and non-contact injuries in young, trained soccer players.","Comparative effects of 9-month in-season resistance training with a novel periodization approach (integral periodization) vs. a traditional approach on high-intensity actions and non-contact injuries in young, trained soccer players.","10.5114/biolsport.2025.151649","10.5114/biolsport.2025.151649"
"PubMed","doi","100","within_second_search","","Hip Muscle Strength Ratios Predicting Groin Injury in Male Soccer Players Using Machine Learning and Multivariate Analysis-A Prospective Cohort Study.","Hip Muscle Strength Ratios Predicting Groin Injury in Male Soccer Players Using Machine Learning and Multivariate Analysis-A Prospective Cohort Study.","10.3390/muscles3030026","10.3390/muscles3030026"
"PubMed","doi","100","within_second_search","","Reasons why selected young female and male football players drop out on their path to the elite senior level.","Reasons why selected young female and male football players drop out on their path to the elite senior level.","10.3389/fspor.2025.1703101","10.3389/fspor.2025.1703101"
"PubMed","doi","100","within_second_search","","Comparison of the worst-case scenarios between training and competition weeks for each playing position in an elite football season.","Comparison of the worst-case scenarios between training and competition weeks for each playing position in an elite football season.","10.5114/biolsport.2025.148538","10.5114/biolsport.2025.148538"
"PubMed","doi","100","within_second_search","","3D Kinematics of Male and Female Soccer Players for a Variety of Game-Specific Skills.","3D Kinematics of Male and Female Soccer Players for a Variety of Game-Specific Skills.","10.1155/2024/9588416","10.1155/2024/9588416"
"PubMed","doi","100","within_second_search","","Consensus of Return-to-Play Criteria After Adductor Longus Injury in Professional Soccer.","Consensus of Return-to-Play Criteria After Adductor Longus Injury in Professional Soccer.","10.3390/sports13050134","10.3390/sports13050134"
"PubMed","doi","100","within_second_search","","Comparison of two implementation strategies for anterior cruciate ligament injury prevention in amateur girls' youth soccer: a prospective cohort study.","Comparison of two implementation strategies for anterior cruciate ligament injury prevention in amateur girls' youth soccer: a prospective cohort study.","10.1136/bmjsem-2024-002031","10.1136/bmjsem-2024-002031"
"PubMed","doi","100","within_second_search","","Knee Mechanics, Strength and Flexibility: Assessing Injury Risk in Female Adolescent Soccer Players.","Knee Mechanics, Strength and Flexibility: Assessing Injury Risk in Female Adolescent Soccer Players.","10.3390/jfmk10010077","10.3390/jfmk10010077"
"PubMed","doi","91","within_second_search","","Influences of fatigue and anticipation on female soccer players' biomechanical characteristics during 180° pivot turn: implication for risk and prevention of anterior cruciate ligament injury.","Influences of fatigue and anticipation on female soccer players' biomechanical characteristics during 180degree pivot turn: implication for risk and prevention of anterior cruciate ligament injury.","10.3389/fphys.2024.1424092","10.3389/fphys.2024.1424092"
"PubMed","doi","100","within_second_search","","Hematological, Biochemical, and Performance Adaptations in Amateur Soccer Players Following a 4-Week Preseason Training Period.","Hematological, Biochemical, and Performance Adaptations in Amateur Soccer Players Following a 4-Week Preseason Training Period.","10.3390/jfmk10030314","10.3390/jfmk10030314"
